annee,pays,fichier,score_eco
2007.0,GRC,data/processed/EUPDCorp_TXT/2007.0/GRC.txt,0.6778009707678696
2007.0,IRL,data/processed/EUPDCorp_TXT/2007.0/IRL.txt,0.40247654290974383
2007.0,CYP,data/processed/EUPDCorp_TXT/2007.0/CYP.txt,0.5185481155003593
2007.0,FIN,data/processed/EUPDCorp_TXT/2007.0/FIN.txt,0.67188458575964
2007.0,ROU,data/processed/EUPDCorp_TXT/2007.0/ROU.txt,0.6218826616246279
2007.0,BEL,data/processed/EUPDCorp_TXT/2007.0/BEL.txt,0.6169222801137911
2007.0,FRA,data/processed/EUPDCorp_TXT/2007.0/FRA.txt,0.6809407830236797
2007.0,AUT,data/processed/EUPDCorp_TXT/2007.0/AUT.txt,0.6230045539574487
2007.0,BGR,data/processed/EUPDCorp_TXT/2007.0/BGR.txt,0.40353093929796796
2008.0,ITA,data/processed/EUPDCorp_TXT/2008.0/ITA.txt,0.6413509459311801
2008.0,MLT,data/processed/EUPDCorp_TXT/2008.0/MLT.txt,0.4781776706003368
2008.0,POL,data/processed/EUPDCorp_TXT/2008.0/POL.txt,0.6556029808939197
2008.0,CZE,data/processed/EUPDCorp_TXT/2008.0/CZE.txt,0.5878727896222741
2008.0,GBR,data/processed/EUPDCorp_TXT/2008.0/GBR.txt,0.5855045543058057
2008.0,DEU,data/processed/EUPDCorp_TXT/2008.0/DEU.txt,0.6479228998926049
2008.0,PRT,data/processed/EUPDCorp_TXT/2008.0/PRT.txt,0.6831005869823947
2008.0,SVK,data/processed/EUPDCorp_TXT/2008.0/SVK.txt,0.5726755898486459
2008.0,SVN,data/processed/EUPDCorp_TXT/2008.0/SVN.txt,0.5394923241733146
2008.0,LTU,data/processed/EUPDCorp_TXT/2008.0/LTU.txt,0.6528488728338501
2008.0,NLD,data/processed/EUPDCorp_TXT/2008.0/NLD.txt,0.6280612269540817
2008.0,DNK,data/processed/EUPDCorp_TXT/2008.0/DNK.txt,0.6041922829904062
2008.0,SWE,data/processed/EUPDCorp_TXT/2008.0/SWE.txt,0.6424909897356992
2008.0,HUN,data/processed/EUPDCorp_TXT/2008.0/HUN.txt,0.5937380105130217
2008.0,EST,data/processed/EUPDCorp_TXT/2008.0/EST.txt,0.5481928777145444
2008.0,ESP,data/processed/EUPDCorp_TXT/2008.0/ESP.txt,0.6714146068415121
2008.0,LUX,data/processed/EUPDCorp_TXT/2008.0/LUX.txt,0.6099122958381583
2008.0,LVA,data/processed/EUPDCorp_TXT/2008.0/LVA.txt,0.47871093619546395
2008.0,GRC,data/processed/EUPDCorp_TXT/2008.0/GRC.txt,0.6629780707471846
2008.0,IRL,data/processed/EUPDCorp_TXT/2008.0/IRL.txt,0.3646234990953078
2008.0,CYP,data/processed/EUPDCorp_TXT/2008.0/CYP.txt,0.49872259079731485
2008.0,FIN,data/processed/EUPDCorp_TXT/2008.0/FIN.txt,0.6782671841504501
2008.0,ROU,data/processed/EUPDCorp_TXT/2008.0/ROU.txt,0.6827510138200106
2008.0,BEL,data/processed/EUPDCorp_TXT/2008.0/BEL.txt,0.6178748685119457
2008.0,FRA,data/processed/EUPDCorp_TXT/2008.0/FRA.txt,0.6648803196073273
2008.0,AUT,data/processed/EUPDCorp_TXT/2008.0/AUT.txt,0.6081140350435317
2008.0,BGR,data/processed/EUPDCorp_TXT/2008.0/BGR.txt,0.6178789450979952
2009.0,ITA,data/processed/EUPDCorp_TXT/2009.0/ITA.txt,0.6281994503665745
2009.0,MLT,data/processed/EUPDCorp_TXT/2009.0/MLT.txt,0.4764696021513959
2009.0,POL,data/processed/EUPDCorp_TXT/2009.0/POL.txt,0.6382862709288161
2009.0,CZE,data/processed/EUPDCorp_TXT/2009.0/CZE.txt,0.49849086658055086
2009.0,GBR,data/processed/EUPDCorp_TXT/2009.0/GBR.txt,0.5881749816477085
2009.0,DEU,data/processed/EUPDCorp_TXT/2009.0/DEU.txt,0.6400560662586315
2009.0,PRT,data/processed/EUPDCorp_TXT/2009.0/PRT.txt,0.6553691295365329
2009.0,SVK,data/processed/EUPDCorp_TXT/2009.0/SVK.txt,0.5003133308706178
2009.0,SVN,data/processed/EUPDCorp_TXT/2009.0/SVN.txt,0.5194055597518826
2009.0,LTU,data/processed/EUPDCorp_TXT/2009.0/LTU.txt,0.6246406695822896
2009.0,NLD,data/processed/EUPDCorp_TXT/2009.0/NLD.txt,0.606487501851414
2009.0,DNK,data/processed/EUPDCorp_TXT/2009.0/DNK.txt,0.5509938912970157
2009.0,SWE,data/processed/EUPDCorp_TXT/2009.0/SWE.txt,0.600600575600778
2009.0,HUN,data/processed/EUPDCorp_TXT/2009.0/HUN.txt,0.5607394907328586
2009.0,EST,data/processed/EUPDCorp_TXT/2009.0/EST.txt,0.5527002451283533
2009.0,ESP,data/processed/EUPDCorp_TXT/2009.0/ESP.txt,0.6332828449956267
2009.0,LUX,data/processed/EUPDCorp_TXT/2009.0/LUX.txt,0.576990189416476
2009.0,LVA,data/processed/EUPDCorp_TXT/2009.0/LVA.txt,0.47323669102962923
2009.0,GRC,data/processed/EUPDCorp_TXT/2009.0/GRC.txt,0.6648986860916997
2009.0,IRL,data/processed/EUPDCorp_TXT/2009.0/IRL.txt,0.5156210808425042
2009.0,CYP,data/processed/EUPDCorp_TXT/2009.0/CYP.txt,0.4209397039167115
2009.0,FIN,data/processed/EUPDCorp_TXT/2009.0/FIN.txt,0.6249378205717967
2009.0,ROU,data/processed/EUPDCorp_TXT/2009.0/ROU.txt,0.6829022893113444
2009.0,BEL,data/processed/EUPDCorp_TXT/2009.0/BEL.txt,0.5907960013156086
2009.0,FRA,data/processed/EUPDCorp_TXT/2009.0/FRA.txt,0.6469360560571981
2009.0,AUT,data/processed/EUPDCorp_TXT/2009.0/AUT.txt,0.5839063422084734
2009.0,BGR,data/processed/EUPDCorp_TXT/2009.0/BGR.txt,0.6202465860507478
2010.0,ITA,data/processed/EUPDCorp_TXT/2010.0/ITA.txt,0.6550527470871848
2010.0,MLT,data/processed/EUPDCorp_TXT/2010.0/MLT.txt,0.5765494235692933
2010.0,POL,data/processed/EUPDCorp_TXT/2010.0/POL.txt,0.6505655157687872
2010.0,CZE,data/processed/EUPDCorp_TXT/2010.0/CZE.txt,0.6271822973078478
2010.0,GBR,data/processed/EUPDCorp_TXT/2010.0/GBR.txt,0.5761774682939046
2010.0,DEU,data/processed/EUPDCorp_TXT/2010.0/DEU.txt,0.6369635952422883
2010.0,PRT,data/processed/EUPDCorp_TXT/2010.0/PRT.txt,0.6476674208726935
2010.0,SVK,data/processed/EUPDCorp_TXT/2010.0/SVK.txt,0.6277150280426351
2010.0,SVN,data/processed/EUPDCorp_TXT/2010.0/SVN.txt,0.40768206749497177
2010.0,LTU,data/processed/EUPDCorp_TXT/2010.0/LTU.txt,0.7014043602926028
2010.0,NLD,data/processed/EUPDCorp_TXT/2010.0/NLD.txt,0.5653360818468072
2010.0,DNK,data/processed/EUPDCorp_TXT/2010.0/DNK.txt,0.6012991805662663
2010.0,SWE,data/processed/EUPDCorp_TXT/2010.0/SWE.txt,0.6274894933885102
2010.0,HUN,data/processed/EUPDCorp_TXT/2010.0/HUN.txt,0.5780219646929025
2010.0,EST,data/processed/EUPDCorp_TXT/2010.0/EST.txt,0.5524905626638771
2010.0,ESP,data/processed/EUPDCorp_TXT/2010.0/ESP.txt,0.6425644444090668
